row_idx,corpus,dens,source,speaker,validation,indirectness,framing,positivity,rec_raw
3097,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3285073131198204
132,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.3049775702806868
132,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.2438070609903842
1318,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,1,1,-1.348231150488068
1318,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.3964386931262895
768,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.29189018223848845
768,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.969867132992794
453,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.18538329487551275
453,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.537714870281654
2278,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.0760151407491193
2278,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.4662000761511173
658,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.11524766839621642
658,aita,Gemini 3.7 Flash,human,Human,1,0,1,0,0.1087552450914624
958,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.6569963478725295
958,aita,Gemini 3.7 Flash,human,Human,1,1,0,0,-1.7972890255352192
182,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.9081507516220092
182,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.793754604407198
192,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.5727538687589715
192,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.1110519875744405
3177,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.28139091215333
3177,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9351320452448968
1978,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.2406583996837242
1978,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3584302319127357
1510,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.6716198889947
1510,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-0.2903974685415149
1377,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.7904043173057784
1377,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4542053915523816
3911,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.7213345542678502
3911,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.6256161740864552
2954,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.22192812259918554
2954,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.0076044857529498
1512,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,1,0,-1.815809770680376
1512,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.3634703261451669
1160,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.7840444959223437
1160,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.8783544944242089
1738,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.7632836588873888
1738,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9048747357469996
1030,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.08400223254524086
1030,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-1.3200165696735435
24,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.3439470356245542
24,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.0152189150824575
3387,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,1,1,-0.6093132368779358
3387,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.4769876365162733
702,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-2.492315236130687
702,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-1.080498291392782
3012,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.5872884650217343
3012,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1447383937075697
1319,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.5992252367681328
1319,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.5968034163813299
1021,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.5153759008426846
1021,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.7513063463743946
334,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-1.0154316229205773
334,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.5689298261570677
1910,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.0457759068452717
1910,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9622527036632864
2689,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,1,1,1,-0.8944730072752457
2689,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9763415581338154
1794,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-1.446204874122422
1794,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-1.5677795935234993
3709,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.45618707818916876
3709,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.6217524443162334
2130,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.5620810318338196
2130,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.6567787395931639
3479,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,0,-0.7811127499218146
3479,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-0.7938558680895323
2853,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.7253131791045853
2853,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.1712018555721089
921,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.1252412041573954
921,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.464659979613658
455,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.4660734145560023
455,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1604981868035458
2833,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,0,-0.3517785310235255
2833,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.4883819040194099
2228,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.2027591082971263
2228,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.7786854100457953
1467,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.20076525292738245
1467,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.5303310086389487
3074,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.316354465698082
3074,aita,Gemini 3.7 Flash,human,Human,0,1,0,0,-1.079950264665888
653,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.14398221698286795
653,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,0.1061887216393264
1946,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.7342248147521788
1946,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.374847221562562
4,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.1379286496777739
4,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3584302319127357
14,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,0,0.33217925680741645
14,aita,Gemini 3.7 Flash,human,Human,0,1,1,0,-0.4479812713027699
26,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.26817220129022357
26,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.6911261180835819
28,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.8014702974190401
28,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.7562451769244916
30,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.22741612810274153
30,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.690836496609699
33,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-1.2346682460875509
33,aita,Gemini 3.7 Flash,human,Human,1,0,1,1,-0.2336231970050456
34,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.2865582085002818
34,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.8238761071072944
39,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.8744037902271902
39,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.4883819040194099
40,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.26422149709320486
40,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9959996650581054
42,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.0765999775644681
42,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4429288582474122
49,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,0.02267822165772826
49,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.791557191633471
51,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.0047312334362326
51,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.538371045583178
58,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.9081507516220092
58,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.0076044857529498
59,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.22192812259918554
59,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.4925936558787929
66,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,0.40941704020660286
66,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.5424965592610741
71,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.5581303276368008
71,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9474242574621372
80,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,0,-1.4143425506600145
80,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.9966000821537044
86,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.48252123604924
86,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.2159379690030122
89,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.11401354117163931
89,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.5456586082533623
101,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.37068326406968316
101,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.499513822812048
108,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.9202326071015562
108,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.5958225592980082
115,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,1,1,-0.2125876819015925
115,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.0076044857529498
121,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.28800529703842864
121,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9048747357469996
123,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.07309693798191774
123,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.0501540074680875
125,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.790544277762307
125,aita,Gemini 3.7 Flash,human,Human,1,0,0,1,-0.6567787395931639
130,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.1674363066540172
130,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4727251154452126
137,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.3771351110844936
137,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.9048747357469996
140,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.9713598466897676
140,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-0.9054751528425984
153,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.8617619698656382
153,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.8503395689718336
157,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.9658729894127767
157,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.457564718192509
161,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,1,0,-1.6916252714968467
161,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-0.7981942815440304
162,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.6025755238695525
162,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-1.3766613555840097
163,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,0.07198070794441047
163,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.912101455819028
174,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.39496420211891936
174,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.2563008990023845
176,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.16455015468289863
176,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.331708364795185
178,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.2406583996837242
178,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.3937276356430643
184,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.6946605392116028
184,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.7978623304924762
185,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.10491910134554511
185,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9467368659397412
197,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-1.6407866321301923
197,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.2739316055780594
208,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.9467495691401282
208,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.0076044857529498
212,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-1.3714011047094388
212,aita,Gemini 3.7 Flash,human,Human,1,0,0,1,-0.9738178371898129
219,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.20696244761631377
219,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9665168458913744
242,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,1,0,0,-1.7241368146423757
242,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.868570692643108
254,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,0.4939156665412794
254,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1948328620935769
259,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.34872012342788133
259,aita,Gemini 3.7 Flash,human,Human,0,1,1,0,-0.820976526507922
263,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.39118591653532897
263,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.2864568251355299
265,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,0.1574573142825456
265,aita,Gemini 3.7 Flash,human,Human,1,1,0,0,-1.1804814506771302
266,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.8410010987068516
266,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1103342357589003
268,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.5821925784595462
268,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.989373362081676
269,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.3821317423451678
269,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.262038184661658
271,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,1,0,0,-0.04665815334742074
271,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.1114637741572611
273,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.6867601520698913
273,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1103342357589003
274,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,0.3652858421081888
274,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.0992183880038692
277,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.7360626383565736
277,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3125304230961783
280,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-1.5867424807994923
280,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-0.5540489895872136
293,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.5840304020639409
293,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4611599819186862
297,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-0.4700241187530211
297,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.3937276356430643
305,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,0,-1.0682584695442465
305,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9048747357469996
307,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.5959238229803423
307,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.9048747357469996
313,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.0765999775644681
313,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.2711293452035335
326,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,0,-1.1610986038991447
326,aita,Gemini 3.7 Flash,human,Human,1,0,1,1,-0.470150780348136
328,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.2515227540022259
328,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.140297695318411
333,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.3249184138719263
333,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9474242574621372
346,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.3019870717970297
346,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.5682897218931507
359,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.0653102530278844
359,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9768885636083836
364,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.9573265763135764
364,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.720489160547494
372,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.2942992994249045
372,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.7373266617308217
375,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.1954482404214555
375,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.5722801132584875
379,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.787102903517988
379,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.0501540074680875
380,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-2.1177715090226368
380,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-1.4654819248573512
389,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.36334366455005196
389,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9959996650581054
392,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.1260352287613724
392,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.5540489895872136
394,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.36019221182718053
394,aita,Gemini 3.7 Flash,human,Human,1,1,0,0,-0.7717665789528931
400,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.9934547001312632
400,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.8440071159337909
408,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.7102187065128192
408,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9048747357469996
423,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.12774478569243541
423,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.2026581552688028
431,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,0.07198070794441047
431,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.2557004819067854
433,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.4707065834528116
433,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4386462029988394
436,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,1,0,1,-0.8907249501253128
436,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4617603990142851
441,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-1.5143946593819022
441,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-1.0076044857529498
460,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.5016446563218885
460,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.7065549813803301
461,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.8892757714721375
461,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.609470292890027
467,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-0.9771335402331405
467,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.989373362081676
478,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.6111510604823306
478,aita,Gemini 3.7 Flash,human,Human,1,0,1,1,-0.0992183880038692
480,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,0.09021183161568436
480,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.989373362081676
487,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,0.2592090842850374
487,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.272166344870241
492,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-1.4091946000529803
492,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.989373362081676
498,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.027745155892254236
498,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.331708364795185
505,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.8293962780120072
505,aita,Gemini 3.7 Flash,human,Human,0,1,0,0,-1.1885234606462365
506,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.7507898208753885
506,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.8964843544131484
507,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.796742020060651
507,aita,Gemini 3.7 Flash,human,Human,1,0,0,1,-0.2630842238670732
521,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.513738484080378
521,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.6065262280665713
528,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.44571586705877675
528,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4009797536278734
536,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.5205196364717601
536,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1948328620935769
538,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,1,0,0,-1.2561742374072693
538,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.4318130104923813
539,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,1,1,0.3249184138719263
539,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-1.222845817113341
547,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.008425790412133
547,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3849340027196937
550,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.009403368211236163
550,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.1114637741572611
555,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,1,0,0,-1.0534300233430973
555,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.2137513772872466
564,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.8668053433822881
564,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.9653260724912104
568,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.5852509860551904
568,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.7904531906194077
579,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,1,1,-1.4280294201040717
579,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.152173624466654
